111|urn:ucode:_00001C000000000000010000030C4723 |82| odpt.Station:TokyoMetro.Yurakucho.ChikatetsuNarimasu |139.63117|35.77674
112|urn:ucode:_00001C000000000000010000030C4724 |83| odpt.Station:TokyoMetro.Hibiya.Tsukiji |139.77247336007|35.667927090977
113|urn:ucode:_00001C000000000000010000030C4725 |84| odpt.Station:TokyoMetro.Yurakucho.Tsukishima |139.78440555067|35.664710585614
114|urn:ucode:_00001C000000000000010000030C4726 |85| odpt.Station:TokyoMetro.Marunouchi.Tokyo |139.7648|35.681935
115|urn:ucode:_00001C000000000000010000030C4727 |86| odpt.Station:TokyoMetro.Namboku.Todaimae |139.75788084133|35.718014456989
116|urn:ucode:_00001C000000000000010000030C4728 |87| odpt.Station:TokyoMetro.Tozai.Toyocho |139.81768|35.66959
117|urn:ucode:_00001C000000000000010000030C4729 |88| odpt.Station:TokyoMetro.Yurakucho.Toyosu |139.79599444297|35.655153782867
118|urn:ucode:_00001C000000000000010000030C472A |89| odpt.Station:TokyoMetro.Ginza.Toranomon |139.75012|35.67016
119|urn:ucode:_00001C000000000000010000030C472B |90| odpt.Station:TokyoMetro.Hibiya.NakaOkachimachi |139.77619|35.706655
120|urn:ucode:_00001C000000000000010000030C472C |91| odpt.Station:TokyoMetro.Yurakucho.Nagatacho |139.74177299334|35.677895824731
121|urn:ucode:_00001C000000000000010000030C472D |91| odpt.Station:TokyoMetro.Hanzomon.Nagatacho |139.73886474509|35.678407776209
122|urn:ucode:_00001C000000000000010000030C472E |91| odpt.Station:TokyoMetro.Namboku.Nagatacho |139.73928767151|35.678338800346
123|urn:ucode:_00001C000000000000010000030C472F |92| odpt.Station:TokyoMetro.Tozai.Nakano |139.665605|35.70574
124|urn:ucode:_00001C000000000000010000030C4730 |93| odpt.Station:TokyoMetro.Marunouchi.NakanoSakaue |139.682205|35.697085
125|urn:ucode:_00001C000000000000010000030C4731 |94| odpt.Station:TokyoMetro.Marunouchi.NakanoShimbashi|139.67400113918|35.691685760971
126|urn:ucode:_00001C000000000000010000030C4732 |95| odpt.Station:TokyoMetro.Marunouchi.NakanoFujimicho|139.668155|35.69082
127|urn:ucode:_00001C000000000000010000030C4733 |96| odpt.Station:TokyoMetro.Hibiya.NakaMeguro |139.69883242519|35.64410802023
128|urn:ucode:_00001C000000000000010000030C4734 |97| odpt.Station:TokyoMetro.Tozai.NishiKasai |139.85960016266|35.664561968754
129|urn:ucode:_00001C000000000000010000030C4735 |98| odpt.Station:TokyoMetro.Namboku.Nishigahara |139.74226|35.745945
130|urn:ucode:_00001C000000000000010000030C4736 |99| odpt.Station:TokyoMetro.Marunouchi.NishiShinjuku |139.69256|35.694515
131|urn:ucode:_00001C000000000000010000030C4737 |100| odpt.Station:TokyoMetro.Chiyoda.NishiNippori |139.76688994252|35.732355155066
132|urn:ucode:_00001C000000000000010000030C4738 |101| odpt.Station:TokyoMetro.Tozai.NishiFunabashi |139.95876734629|35.707174531922
133|urn:ucode:_00001C000000000000010000030C4739 |102| odpt.Station:TokyoMetro.Fukutoshin.NishiWaseda |139.70911937484|35.707806110104
