174|weekday|00:00|05:10|05:35|25|赤坂|飯田橋
175|weekday|00:00|05:10|05:46|36|赤坂|池袋
176|weekday|00:00|05:10|05:41|31|赤坂|稲荷町
177|weekday|00:00|05:10|05:48|38|赤坂|入谷
178|weekday|00:00|05:23|05:38|15|赤坂|神保町
179|weekday|00:00|05:10|05:38|28|赤坂|神楽坂
180|weekday|00:00|05:23|05:31|8|赤坂|神谷町
181|weekday|00:00|05:10|05:48|38|赤坂|要町
182|weekday|00:00|05:10|05:34|24|赤坂|神田
183|weekday|00:00|05:10|05:48|38|赤坂|葛西
184|weekday|00:00|05:10|05:13|3|赤坂|霞ケ関
185|weekday|00:00|05:10|05:35|25|赤坂|茅場町
186|weekday|00:00|05:10|05:39|29|赤坂|木場
187|weekday|00:00|05:10|05:44|34|赤坂|錦糸町
188|weekday|00:00|05:23|05:59|36|赤坂|北綾瀬
189|weekday|00:00|05:10|05:45|35|赤坂|北参道
190|weekday|00:00|05:10|05:34|24|赤坂|北千住
191|weekday|00:00|05:10|05:39|29|赤坂|清澄白河
192|weekday|00:00|05:23|05:42|19|赤坂|小伝馬町
193|weekday|00:00|05:10|05:32|22|赤坂|麹町
194|weekday|00:00|05:10|05:11|1|赤坂|国会議事堂前
195|weekday|00:00|05:10|05:45|35|赤坂|駒込
196|weekday|00:00|05:10|05:38|28|赤坂|後楽園
197|weekday|00:00|05:10|05:52|42|赤坂|小竹向原
198|weekday|00:00|05:10|05:34|24|赤坂|九段下
199|weekday|00:00|05:10|05:29|19|赤坂|京橋
200|weekday|00:00|05:10|05:31|21|赤坂|町屋
201|weekday|00:00|05:10|05:40|30|赤坂|目黒
202|weekday|00:00|05:28|05:34|6|赤坂|明治神宮前〈原宿〉
203|weekday|00:00|05:10|05:47|37|赤坂|南阿佐ケ谷
204|weekday|00:00|05:10|05:52|42|赤坂|南行徳
205|weekday|00:00|05:10|05:44|34|赤坂|南千住
206|weekday|00:00|05:10|05:43|33|赤坂|南砂町
207|weekday|00:00|05:10|05:46|36|赤坂|三ノ輪
208|weekday|00:00|05:10|05:33|23|赤坂|三越前
209|weekday|00:00|05:10|05:37|27|赤坂|門前仲町
210|weekday|00:00|05:10|05:57|47|赤坂|妙典
211|weekday|00:00|05:10|05:45|35|赤坂|茗荷谷
212|weekday|00:00|05:10|05:27|17|赤坂|永田町
213|weekday|00:00|05:23|05:43|20|赤坂|中目黒
214|weekday|00:00|05:10|05:40|30|赤坂|仲御徒町
215|weekday|00:00|05:10|05:49|39|赤坂|中野
216|weekday|00:00|05:10|05:43|33|赤坂|中野富士見町
217|weekday|00:00|05:10|05:39|29|赤坂|中野坂上
218|weekday|00:00|05:10|05:42|32|赤坂|中野新橋
219|weekday|00:00|05:10|05:24|14|赤坂|根津
220|weekday|00:00|05:10|05:31|21|赤坂|日本橋
221|weekday|00:00|05:10|05:16|6|赤坂|二重橋前
222|weekday|00:00|05:23|05:41|18|赤坂|人形町
223|weekday|00:00|05:10|06:02|52|赤坂|西船橋
224|weekday|00:00|05:10|05:46|36|赤坂|西葛西
225|weekday|00:00|05:10|05:28|18|赤坂|西日暮里
226|weekday|00:00|05:10|05:37|27|赤坂|西新宿
227|weekday|00:00|05:10|05:45|35|赤坂|西早稲田
228|weekday|00:00|05:10|05:47|37|赤坂|西ケ原
